identifier,type,same_as,diary,page
https://mbdiaries.itatti.harvard.edu/annotation/a0d66451-c29e-46f6-a71c-0cf99718ff68/body,place,"['https://www.wikidata.org/wiki/Q82670', 'https://www.geonames.org/3177019']",1894-95,149
https://mbdiaries.itatti.harvard.edu/annotation/c54e737d-83b3-4d81-a79b-3bb9b50917a9/body,date,['1895-06-17T00:00:00+00:00'],1894-95,149
https://mbdiaries.itatti.harvard.edu/annotation/422ec7ad-4f03-4872-9027-4b52dda64811/body,place,"['https://www.wikidata.org/wiki/Q3376', 'https://www.geonames.org/3165243']",1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/69316787-9568-40f2-8749-906e8f0ba18d/body,place,"['https://www.wikidata.org/wiki/Q47821', 'https://www.geonames.org/3174188']",1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/ced360b4-908e-4f69-af72-c0de539c4cd6/body,date,['1895-07-06T00:00:00+00:00'],1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/e62837a9-09bb-4f38-b32f-09c0613b2ff6/body,place,"['https://www.wikidata.org/wiki/Q194136', 'https://www.geonames.org/3169272']",1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/66f9a165-5444-4573-8bbd-f6d521650a96/body,date,['1895-07-05T00:00:00+00:00'],1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/aeb4cde4-06fc-47e0-99bd-9040f3230b3d/body,place,"['https://www.wikidata.org/wiki/Q111705', 'https://www.geonames.org/3168633']",1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/0287044a-c780-4881-bb4c-a2b1849dc039/body,place,"['https://www.wikidata.org/wiki/Q2044', 'https://www.geonames.org/3176959']",1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/a18aa905-e05f-4a3f-8baf-e82d705cbbd4/body,date,['1895-07-04T00:00:00+00:00'],1894-95,150
https://mbdiaries.itatti.harvard.edu/annotation/5a4986c3-a176-44c9-930c-a1e8087a0877/body,date,['1895-07-07T00:00:00+00:00'],1894-95,151
https://mbdiaries.itatti.harvard.edu/annotation/36839ee7-eb27-4e03-a035-b0323fe2b700/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/3165896']",1894-95,151
https://mbdiaries.itatti.harvard.edu/annotation/a6b07fb3-5590-48df-98a7-37278691ea9b/body,place,"['https://www.wikidata.org/wiki/Q3376', 'https://www.geonames.org/3165243']",1894-95,151
https://mbdiaries.itatti.harvard.edu/annotation/713d4189-dbbd-41e4-be69-79c75c65e48d/body,date,['1895-07-08T00:00:00+00:00'],1894-95,151
https://mbdiaries.itatti.harvard.edu/annotation/ec774fd9-5ba6-42eb-b603-9c86ae21ecd7/body,place,"['https://www.wikidata.org/wiki/Q263305', 'https://www.geonames.org/3164065']",1894-95,151
https://mbdiaries.itatti.harvard.edu/annotation/713d4189-dbbd-41e4-be69-79c75c65e48d/body,date,['1895-07-08T00:00:00+00:00'],1894-95,151
https://mbdiaries.itatti.harvard.edu/annotation/c5ac80cd-f5af-49ad-8b34-51f8df6b7ac2/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,152
https://mbdiaries.itatti.harvard.edu/annotation/76b61a7c-7e0e-4632-bcb5-44d6e9437802/body,date,['1895-07-10T00:00:00+00:00'],1894-95,152
https://mbdiaries.itatti.harvard.edu/annotation/ac1c06b2-04fa-4279-bb57-3877751c3050/body,date,['1895-07-11T00:00:00+00:00'],1894-95,152
https://mbdiaries.itatti.harvard.edu/annotation/23202e5d-2002-45e8-9a9a-2f430395d669/body,place,"['https://www.wikidata.org/wiki/Q1726', 'https://www.geonames.org/2867714']",1894-95,152
https://mbdiaries.itatti.harvard.edu/annotation/76b61a7c-7e0e-4632-bcb5-44d6e9437802/body,date,['1895-07-10T00:00:00+00:00'],1894-95,152
https://mbdiaries.itatti.harvard.edu/annotation/69a3cde7-8c23-471e-b035-8c0256b2833b/body,place,"['https://www.wikidata.org/wiki/Q1726', 'https://www.geonames.org/2867714']",1894-95,152
https://mbdiaries.itatti.harvard.edu/annotation/c1fc0b7f-cab1-437a-9469-169cbedddeb5/body,date,['1895-07-12T00:00:00+00:00'],1894-95,154
https://mbdiaries.itatti.harvard.edu/annotation/c1d7fde3-cb1f-41a1-853c-27b37f630779/body,place,"['https://www.wikidata.org/wiki/Q1627767', 'https://www.geonames.org/6557192']",1894-95,154
https://mbdiaries.itatti.harvard.edu/annotation/b83022f0-e72e-4e14-b3c6-d161df23f0bc/body,place,"['https://www.wikidata.org/wiki/Q257264', 'https://www.geonames.org/2886920']",1894-95,154
https://mbdiaries.itatti.harvard.edu/annotation/23d69a34-2143-498c-b3e9-07fabd227e99/body,place,"['https://www.wikidata.org/wiki/Q257264', 'https://www.geonames.org/2886920']",1894-95,154
https://mbdiaries.itatti.harvard.edu/annotation/405fba0e-72cd-4326-86c2-38e41a72df45/body,date,['1895-07-13T00:00:00+00:00'],1894-95,154
https://mbdiaries.itatti.harvard.edu/annotation/c1fc0b7f-cab1-437a-9469-169cbedddeb5/body,date,['1895-07-12T00:00:00+00:00'],1894-95,154
https://mbdiaries.itatti.harvard.edu/annotation/6ac8fe55-2059-42d4-afaa-509fbd6e12e0/body,date,['1895-07-18T00:00:00+00:00'],1894-95,158
https://mbdiaries.itatti.harvard.edu/annotation/20451f9d-329e-49f4-aa12-7f3b67a84d54/body,place,"['https://www.wikidata.org/wiki/Q3852', 'https://www.geonames.org/2806142']",1894-95,158
https://mbdiaries.itatti.harvard.edu/annotation/90724bb6-799b-4319-bcc7-fd890a3ab9bf/body,place,"['https://www.wikidata.org/wiki/Q1040', 'https://www.geonames.org/2892794']",1894-95,158
https://mbdiaries.itatti.harvard.edu/annotation/2518af59-a017-4a90-9f8a-4adcfebcc3f8/body,date,['1895-07-17T00:00:00+00:00'],1894-95,158
https://mbdiaries.itatti.harvard.edu/annotation/861f3884-e395-4144-947c-32b5a3cd0eb7/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/c29e100b-da04-4a84-a6f5-334ec804af32/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/ca4b0a02-c5d8-47fd-8178-d87e25a01962/body,place,"['https://www.wikidata.org/wiki/Q1720', 'https://www.geonames.org/2874225']",1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/812f5bb9-ae09-4cce-8b2f-0c605b4035d9/body,date,['1895-07-19T00:00:00+00:00'],1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/812f5bb9-ae09-4cce-8b2f-0c605b4035d9/body,date,['1895-07-19T00:00:00+00:00'],1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/913025fa-bbeb-4619-a48f-c30a63220a5b/body,place,"['https://www.wikidata.org/wiki/', 'https://www.geonames.org/']",1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/812f5bb9-ae09-4cce-8b2f-0c605b4035d9/body,date,['1895-07-19T00:00:00+00:00'],1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/812f5bb9-ae09-4cce-8b2f-0c605b4035d9/body,date,['1895-07-19T00:00:00+00:00'],1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/5e5b8b1c-27e3-4898-a451-c610b9f2b599/body,place,"['https://www.wikidata.org/wiki/Q695767', 'https://www.geonames.org/']",1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/812f5bb9-ae09-4cce-8b2f-0c605b4035d9/body,date,['1895-07-19T00:00:00+00:00'],1894-95,159
https://mbdiaries.itatti.harvard.edu/annotation/db893143-92ac-47fc-ad33-d6bb051a642e/body,place,"['https://www.wikidata.org/wiki/Q573641', 'https://www.geonames.org/2881509']",1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,date,['1895-07-20T00:00:00+00:00'],1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,date,['1895-07-20T00:00:00+00:00'],1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,date,['1895-07-20T00:00:00+00:00'],1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/b6b5b3b0-2970-42ac-bd66-924174b1c1f3/body,place,"['https://www.wikidata.org/wiki/Q3140', 'https://www.geonames.org/2886946']",1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,date,['1895-07-20T00:00:00+00:00'],1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/42a47be7-8a80-4861-95b7-3010e44681e3/body,place,"['https://www.wikidata.org/wiki/Q584', 'https://www.geonames.org/2849647']",1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,date,['1895-07-20T00:00:00+00:00'],1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/6e67f6be-da30-4efc-ae3d-e858f6b43a75/body,place,"['https://www.wikidata.org/wiki/Q3445', 'https://www.geonames.org/2821164']",1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,date,['1895-07-20T00:00:00+00:00'],1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/1ef29cda-8eac-4204-8037-86b5d3966211/body,place,"['https://www.wikidata.org/wiki/None', 'https://www.geonames.org/None']",1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/abbe6593-f7e9-489b-a6a6-896fb3e60b63/body,place,"['https://www.wikidata.org/wiki/Q3140', 'https://www.geonames.org/2886946']",1894-95,160
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,date,['1895-07-21T00:00:00+00:00'],1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/112b0c1b-c6d3-4c04-8518-0b1bc68add55/body,place,"['https://www.wikidata.org/wiki/Q24699794', 'https://www.geonames.org/6691574']",1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,date,['1895-07-21T00:00:00+00:00'],1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/c54b6dec-1aeb-4516-b607-174cfc515d7c/body,place,"['https://www.wikidata.org/wiki/Q163687', 'https://www.geonames.org/6691573']",1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,date,['1895-07-21T00:00:00+00:00'],1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/49534803-c5c8-486d-8a98-13bf41bff6b2/body,place,"['https://www.wikidata.org/wiki/Q12280', 'https://www.geonames.org/8299736']",1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,date,['1895-07-21T00:00:00+00:00'],1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/84e6280e-71a1-4585-9d0b-251bdb6e1155/body,place,"['https://www.wikidata.org/wiki/Q2977', 'https://www.geonames.org/6691569']",1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,date,['1895-07-21T00:00:00+00:00'],1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,date,['1895-07-21T00:00:00+00:00'],1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/b60be889-8d40-4f0d-8632-e4cfbd2a7e2e/body,place,"['https://www.wikidata.org/wiki/Q3138', 'https://www.geonames.org/2821164']",1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/f3f4b4ca-1b98-4302-a769-8581ead1f094/body,place,"['https://www.wikidata.org/wiki/Q1431406', 'https://www.geonames.org/8299735']",1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,date,['1895-07-21T00:00:00+00:00'],1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/8715cd24-6574-4add-9ba2-10a6bf2af1de/body,place,"['https://www.wikidata.org/wiki/Q530208', 'https://www.geonames.org/6691571']",1894-95,161
https://mbdiaries.itatti.harvard.edu/annotation/5813931c-4077-4e0b-9a2a-bbfb1927f5cb/body,place,"['https://www.wikidata.org/wiki/Q130272', 'https://www.geonames.org/3026467']",1894-95,163
https://mbdiaries.itatti.harvard.edu/annotation/eb598e87-770e-4d5a-9b06-6cbaeb99cefd/body,date,['1895-09-08T00:00:00+00:00'],1894-95,163
https://mbdiaries.itatti.harvard.edu/annotation/95909675-52cb-437c-b0fe-70466c273f29/body,place,"['https://www.wikidata.org/wiki/Q131266', 'https://www.geonames.org/3031582']",1894-95,163
https://mbdiaries.itatti.harvard.edu/annotation/1e6d2dbb-d80e-4dcd-802b-2a1280827664/body,place,"['https://www.wikidata.org/wiki/Q6548', 'https://www.geonames.org/2989317']",1894-95,163
https://mbdiaries.itatti.harvard.edu/annotation/b98869f3-a43c-47d8-9ecf-06e34347da17/body,date,['1895-09-09T00:00:00+00:00'],1894-95,163
https://mbdiaries.itatti.harvard.edu/annotation/b98869f3-a43c-47d8-9ecf-06e34347da17/body,date,['1895-09-09T00:00:00+00:00'],1894-95,163
https://mbdiaries.itatti.harvard.edu/annotation/309713ce-449d-4631-80e0-4186e1f8f9d2/body,date,['1895-09-11T00:00:00+00:00'],1894-95,164
https://mbdiaries.itatti.harvard.edu/annotation/1e72ca4a-ed71-433a-998e-49cc9c628b74/body,date,['1895-09-12T00:00:00+00:00'],1894-95,164
https://mbdiaries.itatti.harvard.edu/annotation/752b3fc8-689f-4e6d-a466-93146d039d00/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,164
https://mbdiaries.itatti.harvard.edu/annotation/1e72ca4a-ed71-433a-998e-49cc9c628b74/body,date,['1895-09-12T00:00:00+00:00'],1894-95,164
https://mbdiaries.itatti.harvard.edu/annotation/160fc004-fc20-47fc-81ae-a4640f8a70f4/body,place,"['https://www.wikidata.org/wiki/Q1264', 'https://www.geonames.org/3031137']",1894-95,164
https://mbdiaries.itatti.harvard.edu/annotation/0d43c79e-f01c-4d8c-87bc-6310cbc396c6/body,place,"['https://www.wikidata.org/wiki/Q697750', 'https://www.geonames.org/3031137']",1894-95,164
https://mbdiaries.itatti.harvard.edu/annotation/dd73ced2-7c79-4a3f-9766-3c64fffa5e79/body,date,['1895-09-13T00:00:00+00:00'],1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/9c74e9df-5ec8-40f0-984c-41be1ff6c675/body,place,"['https://www.wikidata.org/wiki/Q1027719', 'https://www.geonames.org/12149181']",1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/335c6a9a-89a6-4238-a18e-69701af491b7/body,place,"['https://www.wikidata.org/wiki/Q19675', 'https://www.geonames.org/2997319']",1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/55abd3ec-cd32-4557-9695-3041d3adcb56/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/30d8e7b9-53ef-4199-b730-319e689272c1/body,date,['1895-09-14T00:00:00+00:00'],1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/dd73ced2-7c79-4a3f-9766-3c64fffa5e79/body,date,['1895-09-13T00:00:00+00:00'],1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/237bae5c-fa2a-48a4-a491-042a4c5f4b5c/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/30d8e7b9-53ef-4199-b730-319e689272c1/body,date,['1895-09-14T00:00:00+00:00'],1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/a2fe9adb-4194-494b-977e-578e77efeeab/body,place,"['https://www.wikidata.org/wiki/Q19675', 'https://www.geonames.org/2997319']",1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/aefceaba-b01b-4f55-8048-24065ac726e9/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/dd73ced2-7c79-4a3f-9766-3c64fffa5e79/body,date,['1895-09-13T00:00:00+00:00'],1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/dd73ced2-7c79-4a3f-9766-3c64fffa5e79/body,date,['1895-09-13T00:00:00+00:00'],1894-95,165
https://mbdiaries.itatti.harvard.edu/annotation/0a63d778-10a4-4535-984e-0904f46f7ebf/body,place,"['https://www.wikidata.org/wiki/Q19675', 'https://www.geonames.org/2997319']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/b0eaf035-6050-4470-bf7e-a84fb44803dc/body,place,"['https://www.wikidata.org/wiki/Q1267468', 'https://www.geonames.org/11773306']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,date,['1895-09-16T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/a5b42ee5-113d-4bf1-8021-1794717b72ed/body,place,"['https://www.wikidata.org/wiki/Q640968', 'https://www.geonames.org/6947013']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,date,['1895-09-16T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/0973af5b-e671-45ef-8f88-ea244598ba28/body,date,['1895-09-15T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,date,['1895-09-16T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/0973af5b-e671-45ef-8f88-ea244598ba28/body,date,['1895-09-15T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/5023631c-4566-4aca-b39e-189115a6179a/body,place,"['https://www.wikidata.org/wiki/Q160506', 'https://www.geonames.org/2980916']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/5062f3fd-798a-4b3d-98ca-b641be566634/body,place,"['https://www.wikidata.org/wiki/Q1160773', 'https://www.geonames.org/8504881']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,date,['1895-09-16T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,date,['1895-09-16T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/e2ef95e0-44ad-47cb-88c8-f143bef98480/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/0973af5b-e671-45ef-8f88-ea244598ba28/body,date,['1895-09-15T00:00:00+00:00'],1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/e2ef95e0-44ad-47cb-88c8-f143bef98480/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/2e44d69f-0a47-4371-b872-e4438114232e/body,place,"['https://www.wikidata.org/wiki/Q160506', 'https://www.geonames.org/2980916']",1894-95,168
https://mbdiaries.itatti.harvard.edu/annotation/2e8f5d54-300b-4cfd-977f-54b17dadfb63/body,place,"['https://www.wikidata.org/wiki/Q640968', 'https://www.geonames.org/6947013']",1894-95,169
https://mbdiaries.itatti.harvard.edu/annotation/9cd79e94-8b34-47c1-9b41-089a264dd813/body,date,['1895-09-17T00:00:00+00:00'],1894-95,169
https://mbdiaries.itatti.harvard.edu/annotation/bed84724-7e2d-4f92-876b-f6bb611e00dd/body,place,"['https://www.wikidata.org/wiki/Q2981', 'https://www.geonames.org/6269274']",1894-95,169
https://mbdiaries.itatti.harvard.edu/annotation/9cd79e94-8b34-47c1-9b41-089a264dd813/body,date,['1895-09-17T00:00:00+00:00'],1894-95,169
https://mbdiaries.itatti.harvard.edu/annotation/9cd79e94-8b34-47c1-9b41-089a264dd813/body,date,['1895-09-17T00:00:00+00:00'],1894-95,169
https://mbdiaries.itatti.harvard.edu/annotation/3a530f38-467c-4075-b45f-b9f730a06472/body,place,"['https://www.wikidata.org/wiki/Q19675', 'https://www.geonames.org/2997319']",1894-95,169
https://mbdiaries.itatti.harvard.edu/annotation/9998817a-8777-4818-80f7-f47963ed0416/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/82d7aa67-7d02-4a30-8c61-1bee851ef3f7/body,place,"['https://www.wikidata.org/wiki/Q192982', 'https://www.geonames.org/8504622']",1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/8bf56ce5-0858-41c1-aa2a-76a0742a8b58/body,date,['1895-09-18T00:00:00+00:00'],1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/3980b537-e205-4872-98d3-8ee02f0fd9db/body,date,['1895-09-26T00:00:00+00:00'],1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/8e11cfde-82eb-4551-b5ea-fafc5cf10c73/body,place,"['https://www.wikidata.org/wiki/Q329852', 'https://www.geonames.org/2960313']",1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/8bf56ce5-0858-41c1-aa2a-76a0742a8b58/body,date,['1895-09-18T00:00:00+00:00'],1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/8bf56ce5-0858-41c1-aa2a-76a0742a8b58/body,date,['1895-09-18T00:00:00+00:00'],1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/4896433e-7a42-4217-9cec-a6cba29cf294/body,place,"['https://www.wikidata.org/wiki/Q3470340', 'https://www.geonames.org/6455259']",1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/8bf56ce5-0858-41c1-aa2a-76a0742a8b58/body,date,['1895-09-18T00:00:00+00:00'],1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/961ea000-ca6e-4d88-84b1-e7b5260ce46d/body,place,"['https://www.wikidata.org/wiki/Q19675', 'https://www.geonames.org/2997319']",1894-95,172
https://mbdiaries.itatti.harvard.edu/annotation/95db91a6-7244-490e-9c52-989e202a4e97/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,date,['1895-09-28T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/72b36dc3-9f74-4c53-b661-465be1f4051b/body,place,"['https://www.wikidata.org/wiki/Q82536', 'https://www.geonames.org/6269532']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,date,['1895-09-28T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/55470b47-8160-4bf6-a204-27509adf206d/body,date,['1895-09-27T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/d37ea9ad-d0e5-495e-8174-47939a4d41f1/body,place,"['https://www.wikidata.org/wiki/Q3041646', 'https://www.geonames.org/3037423']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,date,['1895-09-28T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/f8af9198-b1b0-4250-b7ef-68f57868cd04/body,place,"['https://www.wikidata.org/wiki/Q19675', 'https://www.geonames.org/2997319']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/f91127a6-7a13-4d3e-9b27-18bbf71a8fb9/body,place,"['https://www.wikidata.org/wiki/Q19675', 'https://www.geonames.org/2997319']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/55470b47-8160-4bf6-a204-27509adf206d/body,date,['1895-09-27T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/55470b47-8160-4bf6-a204-27509adf206d/body,date,['1895-09-27T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/0d4781c5-2b74-4818-b8ad-c4b9512297cb/body,place,"['https://www.wikidata.org/wiki/Q1134590', 'https://www.geonames.org/6696095']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,date,['1895-09-28T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/f64f4ece-f551-47e5-910b-5958565722cd/body,place,"['https://www.wikidata.org/wiki/Q273593', 'https://www.geonames.org/9409632']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,date,['1895-09-28T00:00:00+00:00'],1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/145779b4-c006-43dd-ad7f-bccf15dbb6c9/body,place,"['https://www.wikidata.org/wiki/Q3041646', 'https://www.geonames.org/3037423']",1894-95,174
https://mbdiaries.itatti.harvard.edu/annotation/b20d9532-b895-44e2-b113-d8670019525d/body,date,['1895-09-29T00:00:00+00:00'],1894-95,176
https://mbdiaries.itatti.harvard.edu/annotation/3daae436-677d-4536-895a-df360391ec55/body,place,"['https://www.wikidata.org/wiki/Q28052877', 'https://www.geonames.org/6269539']",1894-95,176
https://mbdiaries.itatti.harvard.edu/annotation/9698d06a-895f-4954-bd2d-109b2905f808/body,place,"['https://www.wikidata.org/wiki/Q90', 'https://www.geonames.org/2988507']",1894-95,176
https://mbdiaries.itatti.harvard.edu/annotation/b20d9532-b895-44e2-b113-d8670019525d/body,date,['1895-09-29T00:00:00+00:00'],1894-95,176
https://mbdiaries.itatti.harvard.edu/annotation/211f182b-2c06-4984-b338-0f270608fcef/body,place,"['https://www.wikidata.org/wiki/Q456', 'https://www.geonames.org/2996944']",1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/53dcba92-2371-426e-8e4f-e524025cde45/body,place,"['https://www.wikidata.org/wiki/Q6566', 'https://www.geonames.org/3035681']",1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/34889049-3385-4fe1-b134-052500cf1c13/body,date,['1895-10-03T00:00:00+00:00'],1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/34889049-3385-4fe1-b134-052500cf1c13/body,date,['1895-10-03T00:00:00+00:00'],1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/cbd17b64-e827-4d0d-a1ac-b9105cbbe7a7/body,date,['1895-10-01T00:00:00+00:00'],1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/b43f2cb5-ab03-4a48-a676-addd4bd2d1f6/body,place,"['https://www.wikidata.org/wiki/Q456', 'https://www.geonames.org/2996944']",1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/37421fc2-5417-4996-a731-e826f2541c40/body,place,"['https://www.wikidata.org/wiki/Q456', 'https://www.geonames.org/2996944']",1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/2563af58-7682-467b-a4d5-3a54dec2ee32/body,date,['1895-09-30T00:00:00+00:00'],1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/263e6dec-1b6d-4734-81bc-bc2507a1e6c4/body,place,"['https://www.wikidata.org/wiki/Q6566', 'https://www.geonames.org/3021372']",1894-95,178
https://mbdiaries.itatti.harvard.edu/annotation/51386af9-4330-46f8-8a3f-4b3959893923/body,date,['1895-10-02T00:00:00+00:00'],1894-95,178
