when,where,who
https://mbdiaries.itatti.harvard.edu/annotation/c3a53ea9-3185-4daf-b01c-3ec71050cdfd/body,https://mbdiaries.itatti.harvard.edu/annotation/5830650b-213d-4e7b-9fa6-880d07ecc56e/body,39_event_g3h4i5j6-k7l8-m9n0-o1p2-q3r4s5t6u7v8.trig
https://mbdiaries.itatti.harvard.edu/annotation/2a821f2b-31fe-4694-a91c-5505d31b329c/body,https://mbdiaries.itatti.harvard.edu/annotation/2f73243b-f04e-48e7-9e5d-674bee2b1ec8/body,105_event_3c0a5d8e-f8d4-4a3f-9d4e-355f4c4d6b7a.trig
https://mbdiaries.itatti.harvard.edu/annotation/51aae544-ee05-4c16-878a-41ec78974dde/body,https://mbdiaries.itatti.harvard.edu/annotation/db8c2426-9ac9-4504-b6d8-87294c7585c8/body,211_event_e4a7b8dc-f883-4607-9eed-1c6f65307d34.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/f1dc54d9-1421-4517-80a9-cd8928d943c7/body,64_event_f8d43b6a-9bc6-4b7e-9f7d-2d85b3bf9d1e.trig
https://mbdiaries.itatti.harvard.edu/annotation/48606c70-1ff8-448a-9b59-e0be58f25257/body,https://mbdiaries.itatti.harvard.edu/annotation/5de171d5-d02f-4db5-b058-e4e30c397097/body,30_event_3e65f8de-d757-11ed-b5ea-0242ac120002.trig
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,https://mbdiaries.itatti.harvard.edu/annotation/75e81f4a-50f4-44c7-8d2c-6295d706e324/body,138_event_f2b9f6d9-f8d4-4f9f-9f7d-c8e4b9d7a1c2.trig
https://mbdiaries.itatti.harvard.edu/annotation/1e72ca4a-ed71-433a-998e-49cc9c628b74/body,https://mbdiaries.itatti.harvard.edu/annotation/0d43c79e-f01c-4d8c-87bc-6310cbc396c6/body,164_event_f8d5e7a5-9d6f-4b9f-9f7c-2f3c6f6d1f9a.trig
https://mbdiaries.itatti.harvard.edu/annotation/ac1c06b2-04fa-4279-bb57-3877751c3050/body,https://mbdiaries.itatti.harvard.edu/annotation/23202e5d-2002-45e8-9a9a-2f430395d669/body,152_event_fedcba98-7654-3210-ba98-fedcba9876543.trig
https://mbdiaries.itatti.harvard.edu/annotation/5ae8addf-02ac-4f91-b1fc-c87c7488383a/body,https://mbdiaries.itatti.harvard.edu/annotation/2d4bf2fa-e8c2-40f1-a14f-097df671ce2e/body,194_event_f6a6d7c0-f7c4-4f9e-9d9c-e7c2b9d6d2f6.trig
https://mbdiaries.itatti.harvard.edu/annotation/907c2aa4-f9ff-402f-9bdf-4be0129a04ea/body,https://mbdiaries.itatti.harvard.edu/annotation/f522bd8d-5c77-4a8b-9ff2-9d0cb2bd6bfa/body,52_event_d8d4f8b0-9d9f-4d9f-9d2f-e8d6f4d9f8b0.trig
https://mbdiaries.itatti.harvard.edu/annotation/856626e3-5c41-4f56-a8a3-7d0b215ab233/body,https://mbdiaries.itatti.harvard.edu/annotation/acc04c0d-9a42-4bee-a13f-4e973ca50380/body,48_event_f6f9d7c6-f9d4-4f9f-9d9f-d8f6d9f6a9c2.trig
https://mbdiaries.itatti.harvard.edu/annotation/4f3fe0c0-4f6d-405d-ab7e-0cdb9b5233c7/body,https://mbdiaries.itatti.harvard.edu/annotation/342bb5c9-1d0f-461d-b133-31454da76ed4/body,124_event_e7b2a0c6-d9f4-4d6f-9f9d-5d6f8f6d7d2a.trig
https://mbdiaries.itatti.harvard.edu/annotation/69499c98-77f4-4650-9195-afad7537703c/body,https://mbdiaries.itatti.harvard.edu/annotation/3cb970e4-f74f-41a8-a29c-7ee59ff7d768/body,82_event_d8c7e7a0-f9f8-4f9e-9d4d-2c5f8c9c7d9d.trig
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,https://mbdiaries.itatti.harvard.edu/annotation/b6b5b3b0-2970-42ac-bd66-924174b1c1f3/body,160_event_a7f7a7f7-a7f7-a7f7-a7f7-a7f7a7f7a7f7.trig
https://mbdiaries.itatti.harvard.edu/annotation/3e00a298-259a-4c9c-a86c-105740056dea/body,https://mbdiaries.itatti.harvard.edu/annotation/f895a755-d8f9-49ad-8e2d-3c70cc4c79bd/body,28_event_2c59dc04-8d93-11e3-aef1-2401ac1d8bfc9.trig
https://mbdiaries.itatti.harvard.edu/annotation/812f5bb9-ae09-4cce-8b2f-0c605b4035d9/body,https://mbdiaries.itatti.harvard.edu/annotation/c29e100b-da04-4a84-a6f5-334ec804af32/body,159_event_vutrsqponmlkji9h8g7f6e5d4c3b2a1.trig
https://mbdiaries.itatti.harvard.edu/annotation/7e81d833-7ef2-40ff-980c-c64a469696f8/body,https://mbdiaries.itatti.harvard.edu/annotation/057176ff-381d-41c8-952b-6a5850affdff/body,180_event_f8e9d7b1-9d3f-4f8f-b9c9-0a6d8a6d1e3b.trig
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,https://mbdiaries.itatti.harvard.edu/annotation/2a57a839-9608-4187-81a5-6e52166c6ec3/body,138_event_f6f7d8c7-f5d6-4d9f-9d9f-f8d4f9f7c8f2.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/1706a9aa-189f-41ef-91e0-ae2070e80fb5/body,30_event_3e65f8de-d757-11ed-b5ea-0242ac120003.trig
https://mbdiaries.itatti.harvard.edu/annotation/fef3c953-3602-40ee-9ba3-33982f33f4da/body,https://mbdiaries.itatti.harvard.edu/annotation/None/body,118_event_f6b4d3c0-f5c6-4d9f-8d9f-a8d3f1e2c456.trig
https://mbdiaries.itatti.harvard.edu/annotation/e969d28a-0f14-4136-8be5-a927ece79dee/body,https://mbdiaries.itatti.harvard.edu/annotation/d8094c80-2f04-4f4b-9a54-d778b5bfb5ed/body,24_event_a7f5e32b-9c0a-4d0f-b9d3-b0f6d6c9d1a7.trig
https://mbdiaries.itatti.harvard.edu/annotation/d252d050-320f-459f-b584-fb492f1c128a/body,https://mbdiaries.itatti.harvard.edu/annotation/263617ec-129d-48bd-aa3a-18dc174c0763/body,41_event_e4a7d7c3-f2f6-4d8f-9f9e-c9f0d3f2e456.trig
https://mbdiaries.itatti.harvard.edu/annotation/cbd17b64-e827-4d0d-a1ac-b9105cbbe7a7/body,https://mbdiaries.itatti.harvard.edu/annotation/211f182b-2c06-4984-b338-0f270608fcef/body,178_event_f9d6d6f4-f7c4-4f9f-9d9f-d8f9d8f9d8f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/29f3818d-b6b2-48bb-b058-8108c6d2b85a/body,https://mbdiaries.itatti.harvard.edu/annotation/14b3945b-fe6a-43db-9a17-2ff092f37f36/body,9_event_3c8d5a8e-f9a2-4a1b-9e6d-2d5f3a7c7f9a.trig
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,https://mbdiaries.itatti.harvard.edu/annotation/0d4781c5-2b74-4818-b8ad-c4b9512297cb/body,174_event_b9f6d9d9-d9d8-d44d-9f9d-9df6f9b9f6b9.trig
https://mbdiaries.itatti.harvard.edu/annotation/653217dd-332c-4753-8ef0-cfe1cc17b688/body,https://mbdiaries.itatti.harvard.edu/annotation/e2cf5ac9-2983-4af3-b811-0666d36b84d8/body,43_event_3c8d1a0e-f8a4-4d1e-9c4a-d8a6f9d3d9c7.trig
https://mbdiaries.itatti.harvard.edu/annotation/590e9083-1b90-4e92-b1e5-112845b23a79/body,https://mbdiaries.itatti.harvard.edu/annotation/b919dfa1-98db-42ed-a17c-7a293e2ba858/body,68_event_z1y2x3w4-v5u6-t7s8-r9q0-p1o2n3m4l5k6.trig
https://mbdiaries.itatti.harvard.edu/annotation/2f505cbb-d158-4b85-ba68-6628774af0ee/body,https://mbdiaries.itatti.harvard.edu/annotation/7823c19c-1bd3-43d2-a6de-bc25588654a5/body,28_event_0c59dc04-8d93-11e3-aef1-2401ac1d8bfc7.trig
https://mbdiaries.itatti.harvard.edu/annotation/2038e838-cf59-4dce-b227-dc842c6234b8/body,https://mbdiaries.itatti.harvard.edu/annotation/0e39980f-24a5-40bc-93ee-7d07b567fbda/body,44_event_d6f9d9c6-f1f4-4d9f-9d9f-f6d9c6f1f4d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/48886f1e-0a78-4640-8ea9-9296cfc562ee/body,143_event_e9d7d5b0-9d3f-4d0d-9c7f-a6f3f6d6d9c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/10bd25bc-715a-468e-bbf8-8469301d8f36/body,https://mbdiaries.itatti.harvard.edu/annotation/a410044d-f6bc-4c97-be82-f6a4d5856af6/body,74_event_f5f5f5f5-f5f5-4f5f-bf5f-f5f5f5f5f5f5.trig
https://mbdiaries.itatti.harvard.edu/annotation/c4aae325-3aea-4331-8170-db0d70c54c6e/body,https://mbdiaries.itatti.harvard.edu/annotation/8af34abf-5ac2-4eea-a185-78487c2618c7/body,109_event_e7b3d9e0-f9c4-4d8f-9d9f-5a6d8f7d3a1b.trig
https://mbdiaries.itatti.harvard.edu/annotation/856626e3-5c41-4f56-a8a3-7d0b215ab233/body,https://mbdiaries.itatti.harvard.edu/annotation/128df62d-6da3-4ca6-bc3b-3a3b433e60a1/body,48_event_b9d8f6d9-f6a9-4d6f-9f7a-c2a6d9f6a9c2.trig
https://mbdiaries.itatti.harvard.edu/annotation/c54e737d-83b3-4d81-a79b-3bb9b50917a9/body,https://mbdiaries.itatti.harvard.edu/annotation/a0d66451-c29e-46f6-a71c-0cf99718ff68/body,149_event_d7a7d9f2-f1a2-4b5f-9d1a-0d9c3a0d1e4a.trig
https://mbdiaries.itatti.harvard.edu/annotation/8542a863-13fa-4ee1-85f9-55ffba438b60/body,https://mbdiaries.itatti.harvard.edu/annotation/None/body,118_event_f1e2c456-a7f6-b9c8-d6f4-4af79f7af8d3.trig
https://mbdiaries.itatti.harvard.edu/annotation/9b715354-0d5c-4950-bfed-5429dccc3a7f/body,https://mbdiaries.itatti.harvard.edu/annotation/0a63d778-10a4-4535-984e-0904f46f7ebf/body,168_event_d9d6d7f1-7d7d-4f7f-9f9f-d7d7d6d8d8d8.trig
https://mbdiaries.itatti.harvard.edu/annotation/172d873d-e04b-4aaf-89d4-2aab24927b22/body,https://mbdiaries.itatti.harvard.edu/annotation/21e2e67e-a120-4842-ae95-29cc6336e1ff/body,79_event_2b2b2b2b-2b2b-2b2b-2b2b-2b2b2b2b2b2b.trig
https://mbdiaries.itatti.harvard.edu/annotation/5f07fc85-fff1-4550-8950-8cfa48a2ec6f/body,https://mbdiaries.itatti.harvard.edu/annotation/68f456c8-f217-465c-85d2-2176c6172d57/body,146_event_d8d8f7b6-e8d6-4c7f-9c2f-f9e0d3b0f9f7.trig
https://mbdiaries.itatti.harvard.edu/annotation/710335d9-bd3c-4cb2-b41f-b3f64b36dccc/body,https://mbdiaries.itatti.harvard.edu/annotation/3d7510a3-e2e0-4130-9aa2-b08393a7a0aa/body,58_event_d8c7f9a8-9d9f-4d9f-9f9a-d9f9d9f9d9f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/dedc89e3-520e-4fa4-847a-6aa183137cce/body,https://mbdiaries.itatti.harvard.edu/annotation/732ae9aa-2459-4fe5-b129-5b0e983b2ee5/body,98_event_3c8d5b8e-f8a2-4d7e-9d0e-2f6a8d8c8c6f.trig
https://mbdiaries.itatti.harvard.edu/annotation/5a4628c2-183b-41db-b511-869d33eb9e03/body,https://mbdiaries.itatti.harvard.edu/annotation/9d9a9060-06a4-4e82-918b-f93145731505/body,61_event_12345678-1234-5678-1234-567812345678.trig
https://mbdiaries.itatti.harvard.edu/annotation/2b8b75bc-17bf-40af-b06f-9f696c83951b/body,https://mbdiaries.itatti.harvard.edu/annotation/83df92ee-222a-403c-b6ad-7b8064c2dda6/body,6_event_e6d7f3a0-f8d4-4c4f-9f7e-c3d2d7f3e9a2.trig
https://mbdiaries.itatti.harvard.edu/annotation/68996ae3-07f1-4c68-9903-5b9690b67aee/body,https://mbdiaries.itatti.harvard.edu/annotation/5e1ae5ca-cd58-4f6a-a157-ee6377592681/body,15_event_e4a9d7d1-f2f4-4d9f-9c1f-a7f5c9a0d5c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/59161ed0-fd3f-4907-aed6-38624b55e3dd/body,https://mbdiaries.itatti.harvard.edu/annotation/f68393e7-61e5-4df4-93e9-f4a883944b4e/body,121_event_3e7a7d8e-5f63-4bc6-8305-3923969e484e.trig
https://mbdiaries.itatti.harvard.edu/annotation/f06c942a-1115-4b15-bb14-d04a01a8c711/body,https://mbdiaries.itatti.harvard.edu/annotation/6d0f8cb7-cc84-43a8-81dd-bb0991363537/body,35_event_e7b2a9c1-f9d4-4f9f-9f7d-5a9d8a9d7d2a.trig
https://mbdiaries.itatti.harvard.edu/annotation/138dc842-dd37-4c04-9ff5-a39f021c420f/body,https://mbdiaries.itatti.harvard.edu/annotation/73d476f6-12c7-423d-994d-398106a948c5/body,71_event_f6f7d8c2-f9f9-4d4f-9d9f-a6f5c7f4d7f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/97bb4003-ea3a-4143-bcea-0202d4fd654d/body,https://mbdiaries.itatti.harvard.edu/annotation/9cafeb67-2831-4656-9239-8443ae289158/body,67_event_d8d7f9a8-9d5f-4e7f-9f9f-a3f2c0e5d7c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/378e2a72-e7a2-4114-8d4c-250eca95c32a/body,https://mbdiaries.itatti.harvard.edu/annotation/884dc24f-82b0-492d-b5ee-cca18f09601f/body,100_event_a0d7f9b7-f6f4-4d8f-9f9a-e2d6b7c1d3e4.trig
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,https://mbdiaries.itatti.harvard.edu/annotation/1ef29cda-8eac-4204-8037-86b5d3966211/body,160_event_dadadadad-adad-adad-adad-adadadadada.trig
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,https://mbdiaries.itatti.harvard.edu/annotation/c54b6dec-1aeb-4516-b607-174cfc515d7c/body,161_event_ab2b9a9d-9e9e-7d4c-6919-4c389f2dab2b.trig
https://mbdiaries.itatti.harvard.edu/annotation/8e8e8ed3-f8e4-4458-91c5-682c76aedf1c/body,https://mbdiaries.itatti.harvard.edu/annotation/db893143-92ac-47fc-ad33-d6bb051a642e/body,160_event_b8b8b8b8-b8b8-b8b8-b8b8-b8b8b8b8b8b8.trig
https://mbdiaries.itatti.harvard.edu/annotation/c3a53ea9-3185-4daf-b01c-3ec71050cdfd/body,https://mbdiaries.itatti.harvard.edu/annotation/24e9e926-6bd6-4e7d-8234-56f3adec43f8/body,39_event_q7r8s9t0-u1v2-w3x4-y5z6-a7b8c9d0e1f2.trig
https://mbdiaries.itatti.harvard.edu/annotation/19438b0e-32b5-426e-9e7f-90e25af74b2d/body,https://mbdiaries.itatti.harvard.edu/annotation/0221af01-fc5a-4738-a777-f8b0ce125f86/body,18_event_e7b2a0c6-f9d4-4f9f-9f7d-2c2f8a9d7a3b.trig
https://mbdiaries.itatti.harvard.edu/annotation/9cd79e94-8b34-47c1-9b41-089a264dd813/body,https://mbdiaries.itatti.harvard.edu/annotation/3a530f38-467c-4075-b45f-b9f730a06472/body,169_event_7f67e7d1-f9d8-4b8a-a3f0-68f6c5a2fb9a.trig
https://mbdiaries.itatti.harvard.edu/annotation/121c57fd-d5b8-479c-8e3f-3b2599ecbf30/body,https://mbdiaries.itatti.harvard.edu/annotation/ac7998d3-628c-4cf3-a9d9-a97e8b8b8210/body,46_event_d6f6d7d1-f9d3-4f8f-9f7c-0d9c8f6d1d3a.trig
https://mbdiaries.itatti.harvard.edu/annotation/84d61951-274a-4eca-b214-bb5a9e9a2a86/body,https://mbdiaries.itatti.harvard.edu/annotation/7fdb50a5-22d5-4296-820d-991393dde92a/body,29_event_f8c7b9e6-9a3a-4d8f-b3c0-2d6d8a6c7d1b.trig
https://mbdiaries.itatti.harvard.edu/annotation/a3dc908f-e2b5-4254-97c4-1ce1806f1f36/body,https://mbdiaries.itatti.harvard.edu/annotation/3c551902-d49b-4cf7-860a-d7a97f0a9cc6/body,148_event_d8c7f9a0-f9d8-4f4b-9b6a-e5a6d5b8d7c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/497fd0b4-6bfa-4a2f-9865-bc77b3bcaacd/body,https://mbdiaries.itatti.harvard.edu/annotation/ea7addb6-703c-4fad-9fd3-c7e1b50c1cfc/body,23_event_13579246-8024-6857-2468-024681357913.trig
https://mbdiaries.itatti.harvard.edu/annotation/11f3f9ac-6b81-41f0-a1a2-f33e9565f389/body,https://mbdiaries.itatti.harvard.edu/annotation/a4929927-3e44-4ca9-bd7d-95617d45a754/body,56_event_a4929927-3e44-4ca9-bd7d-95617d45a754.trig
https://mbdiaries.itatti.harvard.edu/annotation/3f8edd17-f081-489b-b8e4-0cc76dd13abe/body,https://mbdiaries.itatti.harvard.edu/annotation/e76e9330-0736-4a20-97fa-74f4aad19322/body,12_event_f6c64f9f-9d9f-f9d6-d9f5-f6c64f9f9d9f.trig
https://mbdiaries.itatti.harvard.edu/annotation/309713ce-449d-4631-80e0-4186e1f8f9d2/body,https://mbdiaries.itatti.harvard.edu/annotation/160fc004-fc20-47fc-81ae-a4640f8a70f4/body,164_event_3e7b2d7a-f9d3-4a0c-9c9a-5d8f3a6d1f6b.trig
https://mbdiaries.itatti.harvard.edu/annotation/d12ab8b0-4451-472d-9288-3a67b2eb592e/body,https://mbdiaries.itatti.harvard.edu/annotation/ec688ebe-c850-4083-8344-68394bd28656/body,183_event_d12ab8b0-4451-472d-9288-3a67b2eb592e.trig
https://mbdiaries.itatti.harvard.edu/annotation/f8379fdc-026d-4f0e-a116-fab5c9f5a30e/body,https://mbdiaries.itatti.harvard.edu/annotation/09f2adb0-3809-43b9-92f0-378e4653a6a7/body,44_event_d9d6f1f4-9f9d-4d9f-9d9f-f6d9c6f1f4d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/b8afeb39-e299-422f-9246-0aa14d0d90dd/body,https://mbdiaries.itatti.harvard.edu/annotation/83e2f106-072c-468b-b791-bc183e76d36e/body,207_event_d8d8f7d6-a7c6-4f9f-9f7d-f7b0d9d3f9e3.trig
https://mbdiaries.itatti.harvard.edu/annotation/bb98b816-5ed8-4d2e-8662-084c5bf59204/body,https://mbdiaries.itatti.harvard.edu/annotation/b0f11fa6-56d4-44d8-8c06-476560fa6a04/body,73_event_b4f3d9f6-f9d4-4d9f-9f4f-c1f9d3b5d9a3.trig
https://mbdiaries.itatti.harvard.edu/annotation/907c2aa4-f9ff-402f-9bdf-4be0129a04ea/body,https://mbdiaries.itatti.harvard.edu/annotation/c493ddbe-6a5d-42d7-b41e-bd232fee03e1/body,52_event_f4d9f8b0-9d9f-4d9f-9d2f-e8d6f4d9f8b0.trig
